Genero_Usuario,Edad_Usuario,Bici,Ciclo_Estacion_Retiro,Fecha_Retiro,Hora_Retiro,Ciclo_Estacion_Arribo,Fecha_Arribo,Hora_Arribo
M,21,1095,83,2010-07-25,19:01:52.363000,75,2010-07-25,19:04:28.733000
M,57,0036,27,2010-07-25,19:02:22.590000,10,2010-07-25,19:12:36.423000
M,51,0093,72,2010-07-25,19:08:15.293000,53,2010-07-25,19:14:27.533000
M,28,0540,11,2010-07-25,19:12:28.593000,15,2010-07-25,19:21:41.493000
F,25,0053,11,2010-07-25,19:12:40.423000,15,2010-07-25,19:31:35.293000
M,27,0205,51,2010-07-25,19:20:58.920000,80,2010-07-25,19:28:42.247000
M,19,0297,80,2010-07-25,19:21:57.517000,70,2010-07-25,19:25:55.727000
M,25,0310,80,2010-07-25,19:23:34.940000,57,2010-07-25,19:30:26.087000
F,32,0818,56,2010-07-25,19:23:55.347000,51,2010-07-25,19:34:29.243000
M,38,1038,56,2010-07-25,19:24:06.397000,51,2010-07-25,19:34:53.087000
M,44,1168,20,2010-07-25,19:24:26.180000,11,2010-07-25,19:27:30.440000
M,51,0357,53,2010-07-25,19:24:48.100000,72,2010-07-25,19:30:45.980000
M,57,0534,17,2010-07-25,19:25:16.227000,7,2010-07-25,19:51:33.230000
M,33,1061,68,2010-07-25,19:26:20.057000,53,2010-07-25,19:30:24.703000
M,24,0395,53,2010-07-25,19:27:30.497000,79,2010-07-25,19:32:49.163000
M,29,0176,57,2010-07-25,19:28:04.580000,68,2010-07-25,19:37:35.530000
M,25,0488,5,2010-07-25,19:29:00.013000,34,2010-07-25,19:38:34.193000
F,24,1041,5,2010-07-25,19:29:09.810000,34,2010-07-25,19:38:27.413000
F,35,0409,43,2010-07-25,19:33:28.663000,70,2010-07-25,20:51:11.517000
F,27,0595,80,2010-07-25,19:33:38.943000,71,2010-07-25,19:49:42.803000
F,34,1007,75,2010-07-25,19:34:11.750000,75,2010-07-25,19:48:43.270000
F,23,0926,64,2010-07-25,19:34:44.377000,83,2010-07-25,19:48:21.567000
M,34,0647,2,2010-07-25,19:34:51.993000,27,2010-07-25,19:43:27.307000
F,31,0210,25,2010-07-25,19:35:05.713000,34,2010-07-25,19:40:47.277000
M,30,1082,25,2010-07-25,19:35:30.557000,35,2010-07-25,20:03:58.253000
M,41,0167,1,2010-07-25,19:37:54.233000,10,2010-07-25,19:47:49.050000
F,39,1148,1,2010-07-25,19:38:04.593000,10,2010-07-25,19:45:13.483000
M,27,1186,80,2010-07-25,19:40:32.083000,76,2010-07-25,19:42:56.883000
M,26,1198,2,2010-07-25,19:41:51.553000,15,2010-07-25,19:46:58.440000
M,35,0971,27,2010-07-25,19:42:36.307000,45,2010-07-25,19:55:28.673000
M,20,0787,7,2010-07-25,19:42:45.243000,48,2010-07-25,19:53:23.353000
M,31,0169,70,2010-07-25,19:43:11.760000,70,2010-07-25,19:46:43.423000
M,51,0803,81,2010-07-25,19:45:00,75,2010-07-25,19:58:09.123000
M,25,0671,67,2010-07-25,19:47:07.813000,63,2010-07-25,19:50:08.067000
M,23,0691,68,2010-07-25,19:47:23.563000,77,2010-07-25,19:51:10.743000
F,34,0941,38,2010-07-25,19:48:17.130000,61,2010-07-25,19:56:23.957000
M,31,1028,70,2010-07-25,19:50:07.383000,70,2010-07-25,20:16:22.247000
M,21,0300,75,2010-07-25,19:51:04.117000,70,2010-07-25,20:11:23.517000
M,40,1170,18,2010-07-25,19:51:24.427000,17,2010-07-25,20:00:49.217000
M,40,0312,18,2010-07-25,19:51:37.710000,17,2010-07-25,20:01:05.043000
M,30,0626,40,2010-07-25,19:51:50.043000,23,2010-07-25,19:59:47.073000
M,26,0506,58,2010-07-25,19:52:50.757000,71,2010-07-25,19:55:10.953000
M,61,0784,69,2010-07-25,19:53:04.587000,50,2010-07-25,20:15:57.503000
M,34,0772,82,2010-07-25,19:53:57.323000,82,2010-07-25,19:57:26.577000
M,75,0800,15,2010-07-25,19:55:21.963000,1,2010-07-25,20:11:51.533000
M,25,0254,17,2010-07-25,19:55:49.423000,5,2010-07-25,20:10:22.313000
F,24,0342,17,2010-07-25,19:55:59.987000,5,2010-07-25,20:50:24.810000
F,42,1050,79,2010-07-25,19:56:01.377000,79,2010-07-25,19:58:28.133000
M,34,0904,82,2010-07-25,19:57:41.543000,61,2010-07-25,20:11:49.470000
F,42,0221,79,2010-07-25,19:58:29.960000,75,2010-07-25,20:01:12.627000
M,48,0785,52,2010-07-25,20:02:36.830000,60,2010-07-25,20:26:19.297000
M,26,0618,17,2010-07-25,20:04:07.893000,15,2010-07-25,20:09:59.167000
M,26,1025,71,2010-07-25,20:04:17.753000,58,2010-07-25,20:07:31.493000
M,35,0850,40,2010-07-25,20:07:39.103000,46,2010-07-25,20:17:13.350000
M,55,0977,36,2010-07-25,20:07:55.620000,49,2010-07-25,20:55:24.303000
F,45,0272,36,2010-07-25,20:08:24.743000,49,2010-07-25,20:55:11.790000
F,34,0886,61,2010-07-25,20:08:57.247000,37,2010-07-25,20:34:50.593000
F,27,0376,71,2010-07-25,20:11:01.390000,71,2010-07-25,20:27:51.987000
M,36,0076,50,2010-07-25,20:11:27.060000,56,2010-07-25,20:16:47.253000
F,23,0926,83,2010-07-25,20:12:32.373000,64,2010-07-25,20:19:59.100000
M,25,0501,63,2010-07-25,20:14:13.393000,79,2010-07-25,20:18:19.593000
F,58,0445,38,2010-07-25,20:14:26.867000,44,2010-07-25,20:20:25.227000
M,27,0369,75,2010-07-25,20:18:40.117000,53,2010-07-25,20:23:22.057000
F,29,0677,22,2010-07-25,20:19:21.273000,73,2010-07-25,20:34:42.717000
M,35,0056,37,2010-07-25,20:19:47.923000,23,2010-07-25,20:25:12.747000
M,35,1188,38,2010-07-25,20:19:53.143000,49,2010-07-25,20:29:34.130000
M,42,0368,68,2010-07-25,20:20:03.283000,78,2010-07-25,20:23:21.570000
M,29,0286,67,2010-07-25,20:20:22.363000,57,2010-07-25,20:23:25.967000
F,44,0431,66,2010-07-25,20:20:57.023000,49,2010-07-25,20:27:22.470000
F,29,1069,2,2010-07-25,20:22:22.883000,2,2010-07-25,20:35:43.953000
M,36,0646,34,2010-07-25,20:22:30.400000,39,2010-07-25,20:25:06.497000
M,30,0351,2,2010-07-25,20:22:34.883000,2,2010-07-25,20:33:55.577000
F,29,0229,31,2010-07-25,20:27:20.563000,4,2010-07-25,20:35:47.027000
M,38,0411,51,2010-07-25,20:28:38.113000,83,2010-07-25,20:52:36.483000
F,32,0166,51,2010-07-25,20:28:54.753000,83,2010-07-25,20:48:08.790000
M,24,0766,36,2010-07-25,20:28:58.643000,71,2010-07-25,20:35:08.313000
M,26,0860,46,2010-07-25,20:29:56.207000,25,2010-07-25,20:39:08.803000
M,33,0605,70,2010-07-25,20:30:25.227000,79,2010-07-25,20:35:45.190000
M,25,0160,62,2010-07-25,20:33:26,62,2010-07-25,21:06:53.560000
F,26,1143,27,2010-07-25,20:33:56.670000,85,2010-07-25,20:42:20.737000
M,45,0498,78,2010-07-25,20:38:18.647000,46,2010-07-25,20:59:52.570000
F,34,1139,78,2010-07-25,20:38:31.350000,46,2010-07-25,20:59:59.540000
M,51,0841,75,2010-07-25,20:38:55.687000,81,2010-07-25,20:46:34.303000
F,44,0303,60,2010-07-25,20:39:33.023000,73,2010-07-25,20:54:30.130000
F,20,0146,7,2010-07-25,20:39:48.227000,7,2010-07-25,20:43:11.030000
M,45,0888,60,2010-07-25,20:39:51.823000,73,2010-07-25,20:57:50.170000
F,42,1177,75,2010-07-25,20:42:27.423000,79,2010-07-25,20:45:39.973000
M,29,0238,25,2010-07-25,20:50:51.953000,1,2010-07-25,21:00:26.367000
M,30,0233,31,2010-07-25,20:51:53.200000,60,2010-07-25,21:37:24.527000
M,26,0449,19,2010-07-25,20:52:13.720000,85,2010-07-25,20:56:06.220000
F,61,0255,20,2010-07-25,20:52:48.857000,67,2010-07-25,21:11:58.977000
M,34,0492,27,2010-07-25,20:55:03.690000,2,2010-07-25,21:06:43.813000
M,20,0564,47,2010-07-25,20:55:48.493000,46,2010-07-25,20:58:18.927000
M,41,0821,74,2010-07-25,20:56:54.713000,74,2010-07-25,21:10:21.693000
M,57,0361,11,2010-07-25,20:57:15.300000,27,2010-07-25,21:00:21.197000
M,26,0174,25,2010-07-25,20:57:15.543000,39,2010-07-25,21:02:44.650000
M,29,0538,1,2010-07-25,21:10:57.880000,25,2010-07-25,21:21:42.607000
F,34,1012,74,2010-07-25,21:11:48.680000,56,2010-07-25,21:21:54.377000
F,24,1133,74,2010-07-25,21:12:00.540000,56,2010-07-25,21:22:18.487000
M,25,1054,41,2010-07-25,21:16:46.033000,70,2010-07-25,21:22:33.373000
F,24,0688,2,2010-07-25,21:18:22.247000,25,2010-07-25,21:26:07.253000
M,32,0822,24,2010-07-25,21:22:43.627000,31,2010-07-25,21:31:21.293000
F,23,1183,68,2010-07-25,21:25:06.503000,77,2010-07-25,21:31:16.187000
F,61,0103,63,2010-07-25,21:26:08.007000,20,2010-07-25,21:44:41.823000
F,45,0125,71,2010-07-25,21:26:56.427000,80,2010-07-25,21:36:09.727000
F,25,0674,15,2010-07-25,21:30:55.153000,11,2010-07-25,21:38:31.020000
M,28,1042,15,2010-07-25,21:31:07.543000,11,2010-07-25,21:38:00.690000
M,26,0266,23,2010-07-25,21:34:49.923000,23,2010-07-25,21:41:33.197000
F,33,0519,37,2010-07-25,21:36:43.167000,39,2010-07-25,21:41:11.790000
M,45,0979,67,2010-07-25,21:36:43.947000,49,2010-07-25,21:42:04.380000
F,23,0350,31,2010-07-25,21:38:05.677000,51,2010-07-25,21:48:27.970000
F,20,0912,46,2010-07-25,21:39:07.443000,7,2010-07-25,21:48:23.360000
M,27,0003,38,2010-07-25,21:39:16.920000,54,2010-07-25,21:45:49.607000
M,20,0171,46,2010-07-25,21:39:18.020000,7,2010-07-25,21:47:38.047000
F,26,0873,13,2010-07-25,21:41:38.727000,13,2010-07-25,21:45:03.933000
F,24,0039,38,2010-07-25,21:42:11.833000,17,2010-07-25,21:51:43.630000
M,23,0442,38,2010-07-25,21:42:24.443000,17,2010-07-25,21:51:51.413000
M,50,0697,21,2010-07-25,21:42:42.380000,8,2010-07-25,21:46:08.120000
M,31,1137,20,2010-07-25,21:44:12.137000,30,2010-07-25,22:05:37.847000
M,25,0309,13,2010-07-25,21:44:32.213000,20,2010-07-25,21:55:30.477000
F,26,0852,13,2010-07-25,21:45:28.170000,20,2010-07-25,21:58:33.903000
M,28,0864,65,2010-07-25,21:47:10.030000,65,2010-07-25,22:28:07.703000
F,42,0418,85,2010-07-25,21:53:28.880000,28,2010-07-25,22:04:16.373000
M,18,0637,85,2010-07-25,21:57:55.073000,31,2010-07-25,22:17:15.707000
M,47,0745,77,2010-07-25,21:59:48.413000,67,2010-07-25,22:03:47.857000
F,24,0420,50,2010-07-25,22:01:39.407000,68,2010-07-25,22:06:56.113000
F,23,0736,51,2010-07-25,22:03:21.467000,38,2010-07-25,22:12:12.983000
M,50,0686,54,2010-07-25,22:03:27.987000,33,2010-07-25,22:12:51.890000
F,25,0898,2,2010-07-25,22:04:53.660000,19,2010-07-25,22:12:36.923000
F,23,0071,47,2010-07-25,22:06:56.897000,38,2010-07-25,22:14:41.317000
M,27,0993,54,2010-07-25,22:07:35.193000,39,2010-07-25,22:33:38.943000
M,26,0678,64,2010-07-25,22:07:40.180000,76,2010-07-25,22:12:33.203000
F,24,0019,25,2010-07-25,22:08:39.710000,27,2010-07-25,22:14:38.093000
M,34,0906,24,2010-07-25,22:12:47.327000,24,2010-07-25,22:16:10.657000
M,22,0166,83,2010-07-25,22:22:21.150000,53,2010-07-25,22:29:45.127000
M,30,1059,64,2010-07-25,22:22:31.010000,14,2010-07-25,22:34:54.507000
F,25,0521,36,2010-07-25,22:24:39.340000,57,2010-07-25,22:38:37.260000
M,27,0827,36,2010-07-25,22:24:52.730000,57,2010-07-25,22:38:35.840000
M,36,1019,56,2010-07-25,22:25:53.200000,50,2010-07-25,22:31:30.660000
M,18,1166,31,2010-07-25,22:28:32.703000,85,2010-07-25,22:42:14.017000
F,26,0953,31,2010-07-25,22:28:47.610000,31,2010-07-25,22:32:52.223000
M,45,0137,36,2010-07-25,22:31:04.127000,59,2010-07-25,22:41:35.327000
F,26,0851,31,2010-07-25,22:33:07.723000,85,2010-07-25,22:42:47.390000
M,27,0976,69,2010-07-25,22:33:47.490000,83,2010-07-25,22:43:01.860000
M,27,0759,56,2010-07-25,22:35:38.553000,81,2010-07-25,22:43:08.293000
M,31,0765,37,2010-07-25,22:36:19.297000,73,2010-07-25,22:44:20.640000
M,25,0676,56,2010-07-25,22:37:37.743000,73,2010-07-25,22:56:08.083000
M,29,0023,8,2010-07-25,22:37:40.580000,8,2010-07-25,22:51:14.823000
M,29,1043,8,2010-07-25,22:37:52.783000,8,2010-07-25,22:51:16.293000
M,31,0058,30,2010-07-25,22:39:28.550000,20,2010-07-25,23:04:30.650000
M,32,0689,20,2010-07-25,22:45:07.113000,25,2010-07-25,22:53:55.330000
M,42,0520,78,2010-07-25,22:48:55.303000,68,2010-07-25,22:52:13.640000
M,45,0119,34,2010-07-25,22:56:12.517000,1,2010-07-25,23:04:11.087000
M,27,0411,83,2010-07-25,23:04:30.027000,69,2010-07-25,23:12:32.427000
M,22,0653,55,2010-07-25,23:06:19.727000,49,2010-07-25,23:13:49.743000
M,32,0465,72,2010-07-25,23:12:09.850000,70,2010-07-25,23:24:03.980000
M,24,0451,2,2010-07-25,23:16:55.497000,63,2010-07-25,23:32:53.120000
M,50,0315,33,2010-07-25,23:32:25.933000,54,2010-07-25,23:40:24.990000
M,27,0683,31,2010-07-25,23:33:52.043000,5,2010-07-25,23:45:01.600000
M,25,0059,70,2010-07-25,23:37:38.600000,62,2010-07-25,23:43:55.050000
M,30,1199,49,2010-07-25,23:38:53.103000,54,2010-07-25,23:42:49.053000
M,27,0004,8,2010-07-25,23:40:37.840000,10,2010-07-25,23:43:56.103000
F,24,579,27,2010-07-25,23:46:50.653000,2,2010-07-25,23:55:19.223000
M,32,1103,70,2010-07-25,23:49:09.543000,84,2010-07-25,23:57:21.180000
M,27,0758,25,2010-07-25,23:52:42.660000,24,2010-07-25,23:56:20.727000
M,26,0401,73,2010-07-26,07:00:34.830000,77,2010-07-26,19:28:59.107000
M,31,0209,10,2010-07-26,07:01:20.627000,12,2010-07-26,07:09:28.547000
M,59,0586,20,2010-07-26,07:06:30.510000,15,2010-07-26,07:15:48.137000
M,35,0650,31,2010-07-26,07:08:10.417000,85,2010-07-26,07:14:57.113000
M,33,0500,82,2010-07-26,07:08:55.263000,25,2010-07-26,07:23:25.590000
F,28,0356,2,2010-07-26,07:09:54.733000,7,2010-07-26,07:16:48.747000
F,50,0698,48,2010-07-26,07:11:45.067000,58,2010-07-26,07:18:04.570000
M,31,1124,20,2010-07-26,07:11:48.787000,13,2010-07-26,07:20:41.680000
F,35,1068,43,2010-07-26,07:12:01.373000,16,2010-07-26,07:20:42.973000
F,22,0987,36,2010-07-26,07:12:05.843000,80,2010-07-26,07:28:19.223000
F,28,0628,53,2010-07-26,07:14:10.080000,78,2010-07-26,07:19:48.910000
M,24,0848,4,2010-07-26,07:15:05.363000,13,2010-07-26,07:22:15.010000
M,33,1062,44,2010-07-26,07:15:46.817000,37,2010-07-26,07:22:35.383000
M,26,0443,50,2010-07-26,07:16:03.783000,36,2010-07-26,07:35:19.323000
F,28,0835,30,2010-07-26,07:16:47,30,2010-07-26,18:37:59.600000
M,33,0736,38,2010-07-26,07:18:18.737000,61,2010-07-26,07:24:50.437000
F,34,0071,38,2010-07-26,07:18:47.737000,61,2010-07-26,07:25:06
M,28,1169,64,2010-07-26,07:19:11.800000,36,2010-07-26,07:27:37.987000
F,31,0844,56,2010-07-26,07:21:37.757000,40,2010-07-26,07:25:42.170000
M,18,0988,83,2010-07-26,07:23:04.260000,72,2010-07-26,07:27:49.863000
F,53,0765,73,2010-07-26,07:24:47.560000,64,2010-07-26,07:34:34.813000
M,32,0066,44,2010-07-26,07:26:48.297000,7,2010-07-26,07:42:55.610000
M,26,0968,58,2010-07-26,07:26:53.797000,13,2010-07-26,07:34:36.587000
M,25,0558,83,2010-07-26,07:26:59.643000,83,2010-07-26,08:13:42.670000
F,23,0173,31,2010-07-26,07:29:42.987000,15,2010-07-26,07:41:51.967000
M,26,0323,79,2010-07-26,07:31:25.317000,77,2010-07-26,07:37:24.163000
M,35,0446,21,2010-07-26,07:31:35.463000,20,2010-07-26,07:43:57.910000
F,28,0432,83,2010-07-26,07:31:59.747000,83,2010-07-26,07:58:57.127000
M,24,0513,20,2010-07-26,07:33:20.187000,13,2010-07-26,07:47:46.087000
M,28,0384,31,2010-07-26,07:34:29.680000,13,2010-07-26,07:53:44.953000
M,24,0326,81,2010-07-26,07:34:36.690000,36,2010-07-26,07:44:56.177000
F,32,0203,73,2010-07-26,07:35:02.393000,36,2010-07-26,07:42:27.300000
M,30,0583,21,2010-07-26,07:35:03.220000,26,2010-07-26,07:41:46.390000
F,33,0302,73,2010-07-26,07:35:11.970000,36,2010-07-26,07:45:24.897000
F,34,1063,70,2010-07-26,07:36:00.760000,70,2010-07-26,07:50:48.060000
F,33,0528,76,2010-07-26,07:36:20.730000,84,2010-07-26,07:39:06.870000
M,23,1061,53,2010-07-26,07:36:42.963000,13,2010-07-26,07:42:33.487000
M,41,1180,13,2010-07-26,07:37:18.450000,13,2010-07-26,09:06:33.787000
F,21,0739,41,2010-07-26,07:37:54.950000,23,2010-07-26,07:48:36.247000
M,37,0386,60,2010-07-26,07:38:28.687000,24,2010-07-26,07:52:44.110000
M,24,0604,63,2010-07-26,07:41:26.940000,84,2010-07-26,07:48:49.327000
M,35,0887,82,2010-07-26,07:42:59.033000,53,2010-07-26,07:49:43.963000
F,43,0685,73,2010-07-26,07:43:35,73,2010-07-26,08:07:08.110000
M,42,0853,20,2010-07-26,07:44:52.287000,13,2010-07-26,07:58:12.380000
M,51,0081,11,2010-07-26,07:46:15.447000,75,2010-07-26,08:03:06.947000
F,28,0397,76,2010-07-26,07:47:26.523000,76,2010-07-26,08:01:51.977000
F,30,0854,38,2010-07-26,07:48:02.293000,25,2010-07-26,07:55:11.017000
M,50,0763,57,2010-07-26,07:48:16,57,2010-07-26,13:29:42.193000
M,34,0431,82,2010-07-26,07:48:56.120000,29,2010-07-26,08:04:05.933000
M,24,0189,55,2010-07-26,07:49:55.610000,14,2010-07-26,08:00:03.067000
M,32,0156,42,2010-07-26,07:51:10,21,2010-07-26,09:27:23.013000
M,25,0878,18,2010-07-26,07:51:28.923000,20,2010-07-26,20:20:45.860000
F,38,0351,2,2010-07-26,07:51:33.300000,13,2010-07-26,08:03:24.230000
M,22,0921,83,2010-07-26,07:52:08.957000,45,2010-07-26,07:58:48.250000
F,43,1030,73,2010-07-26,07:52:55.193000,64,2010-07-26,08:00:18.253000
F,34,1109,61,2010-07-26,07:53:22.860000,37,2010-07-26,08:05:13.137000
F,57,0458,64,2010-07-26,07:53:23.163000,58,2010-07-26,07:58:45.100000
M,33,0895,61,2010-07-26,07:53:34.750000,37,2010-07-26,09:23:38.413000
F,28,1107,69,2010-07-26,07:53:56.267000,84,2010-07-26,07:57:52.857000
M,59,0935,71,2010-07-26,07:54:33.743000,81,2010-07-26,08:03:20.823000
M,29,0106,77,2010-07-26,07:55:48.493000,79,2010-07-26,07:59:45.007000
M,32,0140,20,2010-07-26,07:56:26.857000,14,2010-07-26,08:16:45.067000
F,50,0207,57,2010-07-26,07:56:27.450000,48,2010-07-26,08:05:36.733000
M,42,1076,36,2010-07-26,07:56:43.363000,62,2010-07-26,08:35:52.290000
F,38,0559,35,2010-07-26,07:57:24.077000,15,2010-07-26,08:11:32.713000
M,39,0343,1,2010-07-26,07:58:02.530000,46,2010-07-26,08:10:04.693000
F,27,0502,49,2010-07-26,07:58:23.147000,80,2010-07-26,08:05:56.547000
M,35,0535,20,2010-07-26,07:58:36.733000,24,2010-07-26,08:10:00.520000
F,31,0427,7,2010-07-26,07:59:47.753000,56,2010-07-26,08:15:40.987000
M,25,0575,1,2010-07-26,08:01:35.427000,18,2010-07-26,08:05:28.170000
F,27,0510,85,2010-07-26,08:01:41.337000,51,2010-07-26,08:16:21.543000
F,32,0001,20,2010-07-26,08:02:20.023000,18,2010-07-26,08:14:50.843000
F,26,0423,14,2010-07-26,08:02:37.210000,27,2010-07-26,08:11:12.883000
M,58,0961,32,2010-07-26,08:03:00.790000,13,2010-07-26,08:09:54.487000
F,39,1051,59,2010-07-26,08:04:16.510000,59,2010-07-26,10:20:43.820000
M,50,0517,34,2010-07-26,08:04:43.873000,29,2010-07-26,09:24:56.887000
M,35,0858,84,2010-07-26,08:05:34.107000,71,2010-07-26,08:07:44.330000
F,28,0335,73,2010-07-26,08:05:40.140000,73,2010-07-26,08:10:01.320000
M,44,1136,41,2010-07-26,08:05:54.733000,3,2010-07-26,08:32:01.940000
M,26,0432,83,2010-07-26,08:06:03.843000,67,2010-07-26,08:15:34.260000
M,28,0755,37,2010-07-26,08:06:11.217000,13,2010-07-26,08:16:42.137000
F,30,1090,36,2010-07-26,08:06:49.517000,79,2010-07-26,09:05:34.957000
M,19,1152,36,2010-07-26,08:07:01.953000,71,2010-07-26,08:15:56.313000
M,33,0196,55,2010-07-26,08:07:34.267000,40,2010-07-26,12:59:42.373000
F,31,0939,20,2010-07-26,08:07:38.813000,18,2010-07-26,08:13:55
M,35,0610,38,2010-07-26,08:08:07.550000,51,2010-07-26,10:07:10.577000
F,26,0293,25,2010-07-26,08:10:00.033000,20,2010-07-26,09:16:35.353000
F,28,0132,73,2010-07-26,08:10:24.743000,64,2010-07-26,08:19:24.667000
M,56,0589,78,2010-07-26,08:11:35.027000,5,2010-07-26,08:41:50.020000
M,43,1069,2,2010-07-26,08:11:59.683000,51,2010-07-26,08:28:12.087000
F,37,0622,66,2010-07-26,08:13:26.107000,66,2010-07-26,08:22:13.937000
M,53,0185,77,2010-07-26,08:13:54.077000,65,2010-07-26,08:19:33.857000
M,46,0413,67,2010-07-26,08:14:37.867000,59,2010-07-26,08:22:42.530000
M,38,1102,59,2010-07-26,08:14:46.297000,26,2010-07-26,08:23:25.643000
M,33,0272,82,2010-07-26,08:14:48.587000,46,2010-07-26,08:24:54.690000
F,28,0141,66,2010-07-26,08:14:55.110000,49,2010-07-26,08:21:46.470000
F,25,1178,84,2010-07-26,08:15:09.813000,1,2010-07-26,08:36:02.697000
M,26,0771,20,2010-07-26,08:15:53.173000,25,2010-07-26,08:24:32.177000
M,61,0365,35,2010-07-26,08:16:20.783000,25,2010-07-26,09:19:41.537000
F,28,0774,11,2010-07-26,08:16:48.723000,73,2010-07-26,08:40:14.377000
M,54,0655,43,2010-07-26,08:16:55.353000,58,2010-07-26,08:27:09.350000
M,59,0492,2,2010-07-26,08:17:50.990000,10,2010-07-26,08:22:29.283000
M,40,0085,76,2010-07-26,08:18:05.210000,40,2010-07-26,08:28:29.963000
F,31,0414,20,2010-07-26,08:18:47.803000,13,2010-07-26,08:59:47.530000
M,25,0659,39,2010-07-26,08:18:52.390000,23,2010-07-26,08:25:25.770000
M,55,0226,40,2010-07-26,08:19:30.557000,38,2010-07-26,08:30:23.827000
F,25,0337,54,2010-07-26,08:19:43.780000,3,2010-07-26,08:36:18.010000
M,38,1122,66,2010-07-26,08:20:09.760000,39,2010-07-26,08:28:51.807000
M,35,1085,66,2010-07-26,08:20:45.480000,66,2010-07-26,08:29:02.667000
M,24,0634,34,2010-07-26,08:20:47.983000,1,2010-07-26,08:31:54.753000
M,32,0149,23,2010-07-26,08:21:10.060000,82,2010-07-26,08:37:59.240000
F,29,0317,8,2010-07-26,08:21:33.343000,8,2010-07-26,08:27:03.337000
F,50,0713,23,2010-07-26,08:21:55.200000,39,2010-07-26,08:27:32.180000
F,30,0166,53,2010-07-26,08:22:56.173000,56,2010-07-26,08:58:23.317000
M,26,1103,84,2010-07-26,08:23:48.267000,74,2010-07-26,08:27:31.180000
M,25,0499,12,2010-07-26,08:24:29.597000,17,2010-07-26,08:33:56.897000
M,38,0491,85,2010-07-26,08:25:01.003000,46,2010-07-26,08:38:36.310000
M,26,0704,18,2010-07-26,08:25:22.613000,73,2010-07-26,08:40:45.427000
F,20,0069,19,2010-07-26,08:26:54.540000,3,2010-07-26,08:30:25.437000
M,33,0706,37,2010-07-26,08:27:05.570000,23,2010-07-26,08:37:14.887000
F,27,1118,82,2010-07-26,08:27:33.383000,36,2010-07-26,08:42:36.307000
M,27,0007,46,2010-07-26,08:28:59.997000,76,2010-07-26,08:42:29.460000
M,37,0481,34,2010-07-26,08:29:20.697000,11,2010-07-26,08:37:38.590000
F,29,1143,85,2010-07-26,08:29:37.340000,20,2010-07-26,08:34:15.693000
M,30,0295,34,2010-07-26,08:29:48.120000,23,2010-07-26,08:36:44.497000
M,45,0808,72,2010-07-26,08:30:35.467000,36,2010-07-26,08:39:07.053000
M,27,0143,82,2010-07-26,08:30:55.370000,75,2010-07-26,08:33:15.130000
F,21,0798,61,2010-07-26,08:32:36.293000,41,2010-07-26,08:37:16.660000
F,28,0021,61,2010-07-26,08:33:54.907000,73,2010-07-26,08:41:13.207000
M,47,0252,76,2010-07-26,08:34:05.710000,76,2010-07-26,08:37:28.200000
M,24,0043,35,2010-07-26,08:34:35.953000,5,2010-07-26,08:40:34.127000
M,33,0815,73,2010-07-26,08:34:45.727000,34,2010-07-26,08:48:44.673000
M,29,0045,34,2010-07-26,08:34:53.937000,34,2010-07-26,09:08:23.023000
M,32,0768,34,2010-07-26,08:35:05.703000,9,2010-07-26,08:44:37.090000
M,26,0694,19,2010-07-26,08:35:16.643000,7,2010-07-26,08:44:20.917000
F,29,0172,60,2010-07-26,08:35:27.110000,77,2010-07-26,08:40:22.957000
M,56,0676,73,2010-07-26,08:36:26.230000,36,2010-07-26,13:58:09.117000
M,25,0956,41,2010-07-26,08:36:39.863000,38,2010-07-26,08:40:18.063000
M,29,0020,84,2010-07-26,08:36:46.730000,71,2010-07-26,08:40:08.767000
M,29,1036,8,2010-07-26,08:36:53.393000,83,2010-07-26,08:52:01.290000
F,27,0772,82,2010-07-26,08:36:57.283000,82,2010-07-26,08:53:43.023000
F,36,0449,85,2010-07-26,08:37:26.050000,63,2010-07-26,08:54:06.070000
M,47,0747,76,2010-07-26,08:37:37.373000,76,2010-07-26,08:53:23.183000
M,33,0792,69,2010-07-26,08:38:34.443000,23,2010-07-26,08:51:32.150000
M,35,0691,77,2010-07-26,08:38:38.140000,74,2010-07-26,08:47:12.703000
F,34,0495,31,2010-07-26,08:38:40.207000,13,2010-07-26,08:54:05.740000
M,42,0369,53,2010-07-26,08:39:16.693000,24,2010-07-26,08:55:43.320000
F,31,0662,68,2010-07-26,08:39:36.750000,47,2010-07-26,08:49:24.643000
M,33,0980,72,2010-07-26,08:39:50.220000,28,2010-07-26,08:50:09.833000
M,35,0285,66,2010-07-26,08:39:50.797000,66,2010-07-26,10:33:16.830000
M,34,0450,58,2010-07-26,08:39:51.193000,45,2010-07-26,08:47:43.890000
F,28,0568,80,2010-07-26,08:40:19.940000,38,2010-07-26,08:51:26.803000
M,27,1041,34,2010-07-26,08:41:49.400000,11,2010-07-26,08:47:33.360000
M,47,0358,39,2010-07-26,08:43:40.417000,45,2010-07-26,08:48:35.377000
M,27,1166,85,2010-07-26,08:43:47.603000,7,2010-07-26,08:54:10.560000
M,59,0100,5,2010-07-26,08:43:48.697000,2,2010-07-26,08:47:30.470000
F,25,0063,61,2010-07-26,08:44:07.887000,38,2010-07-26,08:54:59.390000
M,38,0488,34,2010-07-26,08:44:37.293000,25,2010-07-26,08:47:47.453000
M,35,579,2,2010-07-26,08:44:46.277000,15,2010-07-26,08:49:53.473000
